"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"GPRIN1",474.934091677388,1.83814385287458,0.20663612284112,7.36080356804428e-20,1.92245193575205e-18
"GJB1",2107.54001735847,2.97850473160781,0.337410647937124,7.46228358087623e-20,1.94644435516129e-18
"TSPAN7",8900.12623787512,-1.56571005668436,0.175824895379334,7.49222165698201e-20,1.95173820539219e-18
"ABHD6",1956.21099978844,-1.36909776393294,0.153471216440722,7.73776403072215e-20,2.01311159056359e-18
"EPHX3",790.170946670739,2.02982747191636,0.228838391054817,8.00521576550764e-20,2.08002018369243e-18
"ADAM8",4683.04632897901,1.4243930062379,0.159747190542078,8.05175662620015e-20,2.08943084449894e-18
"CELSR3",834.987749878021,2.39299272104769,0.270605656446604,8.18422480369243e-20,2.12108699425786e-18
"MMP3",183.8958455012,4.58931325284675,0.52163726496905,8.24727537406591e-20,2.13469438422593e-18
"PDK4",17483.1247467521,-2.04003960339837,0.233006588593493,8.34585209996227e-20,2.15745073250749e-18
"AKT3",6974.3017319741,-1.20693157473424,0.135062242889036,8.82914891875495e-20,2.27947453143519e-18
"OR7E37P",193.464573275417,-1.07640863884118,0.120292067422974,9.23069312402215e-20,2.38010776462844e-18
"DIXDC1",5171.84673195628,-1.06361223681673,0.11851362763214,9.41658019775057e-20,2.42494910664974e-18
"ANKRD1",6132.72262965399,-3.41106744320817,0.387619602445816,9.51339484337028e-20,2.44676778938574e-18
"P4HB",86672.3920039717,1.08040577646562,0.120812916272912,1.01744337297591e-19,2.61014845531121e-18
"C20orf54",741.704896991748,1.73100712102577,0.195227610585719,1.05642100053319e-19,2.70328918733152e-18
"MPDZ",6621.53058415919,-1.13573739007495,0.127459766323607,1.05567690227802e-19,2.70328918733152e-18
"FLT4",5767.16886918069,-1.42029994072593,0.16122547262991,1.06003972110489e-19,2.70912424177828e-18
"LMCD1",8575.57677857871,-1.3493911326167,0.151765350260908,1.0746002772856e-19,2.74287316677654e-18
"CRIM1",27755.2220753154,-1.25530597742284,0.142550996059883,1.17562933165069e-19,2.99696641082389e-18
"SGCG",506.385220479328,-2.39350241539204,0.272320109735805,1.20039412557323e-19,3.05624874160096e-18
"TESC",2729.84505969858,2.71606718228686,0.309321199912084,1.21325003546488e-19,3.08509974470409e-18
"SDC1",50498.321385737,1.36709486659672,0.154036936145964,1.27121581678246e-19,3.22439590820724e-18
"T",48.4677760769278,6.21337265730377,0.71062102526385,1.27740694604999e-19,3.23604430475568e-18
"NR2E1",34.5375868976024,4.05488810059192,0.462266229730879,1.32503964758966e-19,3.35251593835779e-18
"ZCCHC5",39.8242745048963,-1.86283534395925,0.211535432632687,1.39705755241354e-19,3.52591545117238e-18
"HOXB9",307.469808204335,8.6242035299223,0.794242351021987,1.59577796084509e-19,3.99754229028039e-18
"ECE2",409.359740911499,1.43909743814842,0.163001326677744,1.59507963356224e-19,3.99754229028039e-18
"SGK2",199.143765989552,2.40510937655799,0.274362110081053,1.63164042494079e-19,4.07728812854649e-18
"GGCT",4322.40103844072,1.59365357050776,0.180159657079143,1.66693784010503e-19,4.15523261349334e-18
"SUSD4",1452.06766598062,2.00305077065831,0.22806656590713,1.68439909431478e-19,4.19359435031064e-18
"ST8SIA2",18.7270663649752,3.18560646642609,0.363826337589934,1.68732087238378e-19,4.19570783512532e-18
"RAB40A",169.676762509076,-1.52294197456897,0.172790958989143,1.70691924338804e-19,4.23923342397758e-18
"EPB41L3",5887.99041929983,-1.1673056482431,0.131859840524245,1.78421464453076e-19,4.42577066420922e-18
"PPP1R14D",171.978107895591,3.8889292231788,0.447013372449964,1.91352028075371e-19,4.73491002478433e-18
"GALNT14",724.762674106432,2.50845294585615,0.287134719760163,2.03423282385944e-19,5.02133007167547e-18
"RASL12",4381.29019343989,-1.26616565774073,0.1432257937522,2.05701698048442e-19,5.07138619999819e-18
"LOC100507632",1002.15069613058,-2.24676621211955,0.257985943444018,2.24573488659683e-19,5.51649512616583e-18
"KCNA4",390.874029131425,-2.61225949511153,0.300088361791734,2.27555349138573e-19,5.58296705686527e-18
"PPP1R14A",2483.93204755598,-1.39213642624652,0.158114165685317,2.30538146091943e-19,5.64930098673973e-18
"MACC1",11256.5426375188,1.56587089748869,0.178709470261865,2.38926129811537e-19,5.847767585871e-18
"LEPR",10740.0560990351,-1.74033716922533,0.200615595509286,2.44496086336234e-19,5.97686628445858e-18
"JAM3",5352.87096983665,-1.32294775073224,0.150397224383672,2.46086551160454e-19,6.00848960438931e-18
"GPX2",1176.7356841366,4.42641421377552,0.510902289000973,2.59774046154131e-19,6.33504393759732e-18
"RMI2",700.86671767408,2.00302785733624,0.229267322803729,2.6079417746686e-19,6.35226828653033e-18
"GAS6",25966.4886263563,-1.03895477828909,0.117097411624613,2.66241190075136e-19,6.47714895229666e-18
"ACY3",146.663025835301,2.43348246267158,0.279606933592356,2.68368358788629e-19,6.51617241871423e-18
"PITPNM2",3530.68493596625,-1.11233505754495,0.126214625831925,2.68489096250564e-19,6.51617241871423e-18
"ZNF750",1401.38985401758,1.87342754858208,0.214640477053667,2.81039182339117e-19,6.81259172422282e-18
"P2RY1",1406.98750931388,-1.94394390053091,0.223081107415438,2.86896720780764e-19,6.94626378627207e-18
"ICA1",3038.89490034496,1.04553258424683,0.11906366012048,3.12279937417105e-19,7.55180192743085e-18
"LRRC8E",1338.70540495002,1.18402410749624,0.134775290257315,3.15550637459052e-19,7.62179051647814e-18
"FMO2",36418.9642628582,-2.08708217895646,0.241474813431176,3.1874362480161e-19,7.68973743695993e-18
"SOX11",264.906588435226,4.46095921041368,0.516767551853979,3.5450600687804e-19,8.51192892671223e-18
"LOC399940",18.5460357003989,5.26522298680736,0.608140711792488,4.00623758976537e-19,9.60785012493376e-18
"KAL1",22626.7886289682,-1.73351033763408,0.201319640383758,4.0476768693614e-19,9.69574290091645e-18
"ACP6",1302.1089323784,1.16155360723248,0.13253459887697,4.34006672637335e-19,1.03715809455163e-17
"LOC643650",537.197883693239,-2.16352530153279,0.250045207741935,4.54633443867827e-19,1.08516928506235e-17
"DTX2",2958.82883592335,1.01032272144034,0.115494552707355,4.66771750379305e-19,1.11283003526826e-17
"SLC7A10",76.4487019712974,4.38815005660781,0.510545363255068,4.68954777676843e-19,1.11671925352435e-17
"C1orf97",538.894890414349,1.31086668483708,0.150071963716798,4.76866022028399e-19,1.13422387213594e-17
"CLEC4M",218.018554494918,-3.80945190133636,0.444249959113231,5.280128895332e-19,1.2544024527044e-17
"CD34",11885.8811040803,-1.25565467350765,0.145404745781314,5.34863161726157e-19,1.26918701717458e-17
"HSD3BP4",345.489639806077,-1.56434284115209,0.180113002668232,5.37473163449333e-19,1.27388692053606e-17
"BMPR2",32864.928984723,-1.098451483863,0.125572003254799,5.46883405145884e-19,1.2946745033401e-17
"RAMP1",1806.45858865723,1.848047638008,0.213203856592792,5.83933865184311e-19,1.37916048602049e-17
"TMEM27",703.555191519244,2.81070710690203,0.326785862559375,5.96424993686962e-19,1.40702078056151e-17
"KIR2DL1",49.058478759865,-3.04154346037545,0.354417954777934,6.37460544199017e-19,1.49858755808737e-17
"TMEM99",1231.19409100002,1.35166272220897,0.155616073221339,6.48645264699201e-19,1.52311239011329e-17
"CNRIP1",1945.6160975063,-1.14897142274013,0.131729041449743,6.86245380484071e-19,1.60953566006699e-17
"ESRP1",8809.6601330173,1.04611630217979,0.119339429612458,6.92618333141755e-19,1.62260274087063e-17
"PANX2",726.686494637581,1.9401167134574,0.224966521238259,7.09915084469307e-19,1.66120129765818e-17
"BIK",309.092214998605,1.93418203003349,0.224378572977114,7.19463493184435e-19,1.68160052719932e-17
"PODNL1",584.080391827891,1.57432077107238,0.18212354273001,7.23222279989185e-19,1.68843623636229e-17
"KRT80",2762.78819886408,2.15312239606649,0.24999978203285,7.37222542310915e-19,1.71913841922987e-17
"PLD5",404.355431589687,2.61847378459217,0.305497407209214,7.6936537753049e-19,1.79202814805462e-17
"MCAM",16426.2133090931,-1.36060585122909,0.159835922514061,7.8307898308435e-19,1.82187375823107e-17
"SYT16",56.8881100907319,3.45018457551061,0.402458166149245,8.14588384520192e-19,1.89300614134021e-17
"CCDC48",2702.8542727519,-1.76989198785938,0.205480846003739,8.3129901754657e-19,1.92962424474313e-17
"AKR1B10",404.315304349843,5.19105899214943,0.485597872709083,8.4258945283821e-19,1.95359142209601e-17
"TMEM8A",10563.4632856574,1.0163582613389,0.116136537653684,8.5295749702277e-19,1.97536758549633e-17
"PSMG3",1619.55567833125,1.0493310797121,0.120437924342616,9.44592829270077e-19,2.18010301679084e-17
"DECR2",1322.69123043913,1.21862029129784,0.140517514041482,9.5187714980722e-19,2.19441291449293e-17
"SPINK13",100.698295590719,3.45912714497473,0.406237075946896,1.04863137579241e-18,2.41197132697889e-17
"LOC646324",300.349224913421,-1.58275031161549,0.184044152754304,1.09824431331508e-18,2.5232194263122e-17
"GPR172A",4949.86615962483,1.18265226048426,0.13651016513798,1.1243241411168e-18,2.58020917690987e-17
